Filename,Category
8dba7386b91f40f7be81d48010b890b1_Vegetation_243.jpg,Vegetation
dc13907c0a7f472d9cd0c1fadcf8cd40_Glass_291.jpg,Glass
7b3c8f22c86a457a8a76216a714f5bdf_Vegetation_132.jpg,Vegetation
f2b686fff71043ada640ab73669a99b6_Miscellaneous Trash_402.jpg,Miscellaneous Trash
8ac57572d73448339c989d7d83ba43bc_Cardboard_280.jpg,Cardboard
Paper_235.jpg,Paper
Metal_450.jpg,Metal
12bc7738b80a4d97baf7f75288a6287e_Vegetation_325.jpg,Vegetation
Plastic_665.jpg,Plastic
Metal_232.jpg,Metal
92b001b735b940aaba63898f85fa6dc8_Textile Trash_233.jpg,Textile Trash
a2b413e2cc124be393fe904e44fffa31_Food Organics_327.jpg,Food Organics
9f27760c84e64ba5bed2e8adb127c525_Miscellaneous Trash_320.jpg,Miscellaneous Trash
f513945d70bd4d69842ada641f4f9573_Food Organics_75.jpg,Food Organics
Paper_214.jpg,Paper
Paper_389.jpg,Paper
Paper_284.jpg,Paper
Metal_549.jpg,Metal
76e690d65b524e8ba55fe389366af0ea_Miscellaneous Trash_306.jpg,Miscellaneous Trash
a063760db3eb4a4b93810094fd21a57c_Glass_413.jpg,Glass
Metal_567.jpg,Metal
Paper_132.jpg,Paper
0a3538cfcc844f39946e93c7e8b8bb55_Textile Trash_111.jpg,Textile Trash
e96a5a44e20948d1a1574c2f1d93446c_Glass_96.jpg,Glass
fe3c5d652615468bb8851e5b13737b89_Cardboard_238.jpg,Cardboard
Metal_352.jpg,Metal
f37ba38f52f14f858705c4192c575dfc_Cardboard_408.jpg,Cardboard
440bd9f99f2b44c1be5d803853bf0bba_Cardboard_131.jpg,Cardboard
c36e31fd81c34870ad17367944e4d067_Vegetation_130.jpg,Vegetation
22bbacd717cb48d4a633df0a827fa53b_Vegetation_123.jpg,Vegetation
0ce2614eac604e1d875df2299fdac988_Glass_41.jpg,Glass
f29c213c94ba4526b0dacf14616bf3bd_Miscellaneous Trash_196.jpg,Miscellaneous Trash
41a2e343b0ec4d4cb2a4c6c0f5a3ed94_Textile Trash_195.jpg,Textile Trash
Plastic_481.jpg,Plastic
374a05dd62c241aeaccd21593b492388_Textile Trash_271.jpg,Textile Trash
668f695f428e444fb0c7fbd5cf873eb0_Glass_286.jpg,Glass
7f1f16bb40db4b1d9b0601348700deb7_Textile Trash_306.jpg,Textile Trash
e31afcf4b0234f76a3ee3fd40c86517f_Glass_208.jpg,Glass
57959e045c334c3f8f2b64f7514e86d2_Vegetation_254.jpg,Vegetation
01ba9ee02a7648c6b8c7e2589704a71b_Glass_333.jpg,Glass
11eebc5026f34e5c9363449a3cbe7d7d_Food Organics_13.jpg,Food Organics
9b48911b7aa54f11b461d52f95f3b62b_Vegetation_178.jpg,Vegetation
Plastic_298.jpg,Plastic
eeae823a7b1446378ba640e02f355a80_Glass_368.jpg,Glass
Plastic_23.jpg,Plastic
beb405456a984bdd808e46248f07fe0d_Vegetation_273.jpg,Vegetation
7744396a362c447e86ce08f681ac7a74_Vegetation_314.jpg,Vegetation
a610064467364fc599a1e5932682a862_Glass_50.jpg,Glass
ffff3e27c16043908fa39a3bdedef7d9_Vegetation_251.jpg,Vegetation
0d2a18b8624546a08649a9d9d9207df4_Miscellaneous Trash_375.jpg,Miscellaneous Trash
Metal_423.jpg,Metal
f954d7e98e2340eb872e17cca91c35db_Textile Trash_228.jpg,Textile Trash
Plastic_290.jpg,Plastic
1713eb89fcc14e229325bdb0a9c18b6e_Vegetation_79.jpg,Vegetation
3b6c30553893468885a510eed92a1ea3_Glass_242.jpg,Glass
5e13d4bfbe044a53992119f8d99f443b_Vegetation_308.jpg,Vegetation
Paper_353.jpg,Paper
abd22c5ae4cb4c00a712c6c3ef0a124b_Glass_215.jpg,Glass
4d8766a8151649e597691cf9f38f8818_Glass_211.jpg,Glass
Paper_425.jpg,Paper
082f655e30124469a594466935088b5e_Food Organics_111.jpg,Food Organics
4a3ccd80c0874fde9771ca9e79811959_Textile Trash_5.jpg,Textile Trash
Paper_391.jpg,Paper
Metal_329.jpg,Metal
ae394ce49e9b4a8d81435bce91ba6168_Glass_39.jpg,Glass
fe61c861473341588056bb39ef5e4565_Glass_202.jpg,Glass
4e4fbb55a4ce48138b2a81230d737da0_Cardboard_123.jpg,Cardboard
Plastic_310.jpg,Plastic
071cd750df38408db0b6555e6a7879d8_Food Organics_118.jpg,Food Organics
19a163731cea4456b21a374e337acdc5_Textile Trash_5.jpg,Textile Trash
ce6c864f40cf4b1bb8a4add98c0ab783_Cardboard_147.jpg,Cardboard
a570f8ff110c4195b382a09eae0ae39b_Cardboard_438.jpg,Cardboard
db0ff97c9486438c9f86cb82666516ad_Glass_194.jpg,Glass
Plastic_510.jpg,Plastic
63935e5c1a7d44f9a1fedaa2b8af7236_Cardboard_294.jpg,Cardboard
aeede1bf0fda4f6cbbf69d3cf12e91ff_Textile Trash_308.jpg,Textile Trash
47a8239189434cdbbef7c99c09fb503b_Miscellaneous Trash_82.jpg,Miscellaneous Trash
500c1d04ce61402aa9ff64cc548a16d5_Food Organics_231.jpg,Food Organics
Plastic_393.jpg,Plastic
89609d226a3c48da9f23038635c96a3a_Textile Trash_237.jpg,Textile Trash
fb13d713419b415c8e9c07e48d8f1b71_Cardboard_317.jpg,Cardboard
Plastic_482.jpg,Plastic
Paper_114.jpg,Paper
1feeb81f4de24f88a2c8fb911f552b7f_Cardboard_26.jpg,Cardboard
08a0ee40aaf3467c8beb8696bcf36214_Miscellaneous Trash_350.jpg,Miscellaneous Trash
Metal_310.jpg,Metal
Plastic_396.jpg,Plastic
6098d2c806004b0ea4f486f3b8c5bc8f_Food Organics_57.jpg,Food Organics
c6e9a68fa3d7477088e07b2a8ee2066f_Textile Trash_176.jpg,Textile Trash
ed9f6468c97b483a983355e9628c4833_Food Organics_230.jpg,Food Organics
Plastic_876.jpg,Plastic
Paper_329.jpg,Paper
Paper_129.jpg,Paper
d792abb47dce40c390296a5891d246c0_Food Organics_80.jpg,Food Organics
fb9b26b2eb06486f994d0cd8f6815089_Cardboard_30.jpg,Cardboard
d3e0640ae1da4d608478b44a97c07f99_Vegetation_309.jpg,Vegetation
Plastic_204.jpg,Plastic
975d5f74cd32432fbfbf1513dfd28fdd_Vegetation_207.jpg,Vegetation
Paper_172.jpg,Paper
e130ff6054b3417ebfd6e2ebaa4abbe1_Food Organics_22.jpg,Food Organics
b154c594f3204344bc7f7be1e7b4b8e6_Cardboard_409.jpg,Cardboard
7a328c7333984e2b89cab28670efba64_Cardboard_186.jpg,Cardboard
Plastic_333.jpg,Plastic
Metal_154.jpg,Metal
Metal_744.jpg,Metal
01062f4f82db4a379d74b1fe2c36d863_Miscellaneous Trash_273.jpg,Miscellaneous Trash
Paper_423.jpg,Paper
9ba2948f72754621b7ebfbd6ed316cfb_Glass_224.jpg,Glass
d125e4d84b294d2aa61486abdbab4318_Food Organics_106.jpg,Food Organics
b193f64d7f7c45caa7a4ad38f7ce9112_Vegetation_310.jpg,Vegetation
a317d5b66eea44798ae83476e9fe95f9_Textile Trash_53.jpg,Textile Trash
f8a8cc8a40a74445b2e9f5bbb96676e3_Miscellaneous Trash_223.jpg,Miscellaneous Trash
Plastic_817.jpg,Plastic
67f159639ba146ef81e9bd5a0ae21ad9_Miscellaneous Trash_54.jpg,Miscellaneous Trash
dbb755b2ea264fbdab84bf05a1d31b90_Glass_16.jpg,Glass
d20cbc921fbb4f4eb86d240763ca2d20_Vegetation_102.jpg,Vegetation
a72a5a13b2874ce192f22a8019987671_Glass_326.jpg,Glass
Paper_378.jpg,Paper
Paper_418.jpg,Paper
4e4f9cf09aa34a33ad3fda8bd8230246_Textile Trash_103.jpg,Textile Trash
Metal_766.jpg,Metal
20d91ff553534321870b7188cbcc82ee_Food Organics_188.jpg,Food Organics
Plastic_705.jpg,Plastic
06e039d46a9344ed9f3bca5ca5ee2220_Food Organics_52.jpg,Food Organics
4b88bf005cd94549bee823766497283c_Cardboard_344.jpg,Cardboard
Plastic_89.jpg,Plastic
247a9c7598734482ac1604df3bff1a32_Vegetation_55.jpg,Vegetation
Plastic_88.jpg,Plastic
6c4986cf64804947bd8c8ddf15bf7d6f_Vegetation_243.jpg,Vegetation
069cddd77c7c449a961f23d56ce58410_Miscellaneous Trash_305.jpg,Miscellaneous Trash
Paper_121.jpg,Paper
Metal_732.jpg,Metal
8af91f0de99544a295e39040600c299f_Glass_264.jpg,Glass
f7f6306bf7e14876acf9fdba3c167fe4_Vegetation_171.jpg,Vegetation
3119b7ba52ff4c7ea16cdc6d54bcc5f3_Miscellaneous Trash_171.jpg,Miscellaneous Trash
9010ecb638f2428e9cd0f2b8f06827c0_Vegetation_59.jpg,Vegetation
Metal_291.jpg,Metal
Paper_296.jpg,Paper
f671abdaaf214e6fb7c2f06d74878ba5_Glass_53.jpg,Glass
6e2a113c4587431da2b5f9a707b49e1f_Cardboard_434.jpg,Cardboard
324307b9b5e945eb806a7d2909713cd5_Food Organics_87.jpg,Food Organics
e33cc75b32d144de86b9dc9c6bc9b284_Miscellaneous Trash_30.jpg,Miscellaneous Trash
91e714e9c3fc4f78a53298f436ec3c29_Glass_48.jpg,Glass
b998b71e614645c0a3fee2c3ff972fb7_Food Organics_103.jpg,Food Organics
c4316176c93e48c1882d89eb98cf9ff0_Cardboard_146.jpg,Cardboard
983fa7f603d94a5fa322246f1489bfe4_Food Organics_277.jpg,Food Organics
Metal_505.jpg,Metal
0b3c6ad16b2f4c899f2b8bb1890d13f0_Cardboard_271.jpg,Cardboard
Metal_767.jpg,Metal
Metal_743.jpg,Metal
298b62f3123b4ee4a5bd3a22e44fe8ac_Vegetation_326.jpg,Vegetation
df9dacc477a2493ca03635c86ea6cf11_Miscellaneous Trash_3.jpg,Miscellaneous Trash
4a1fb5c2f7664f6987f31e8a93974dbe_Vegetation_327.jpg,Vegetation
bfefb57c61de4b1e8eb56f2d12277223_Glass_295.jpg,Glass
Paper_165.jpg,Paper
7a28495f24b84123b819128c28d2bf33_Vegetation_412.jpg,Vegetation
Paper_475.jpg,Paper
8b5c7c0656cf489391bc6cc1a2d6fc17_Miscellaneous Trash_131.jpg,Miscellaneous Trash
Paper_124.jpg,Paper
56d4ab1617e94c97a9cada260d7b7db7_Vegetation_242.jpg,Vegetation
dfeaac6c5c51409aaba8e6b0e3df5812_Food Organics_337.jpg,Food Organics
89caa17b75da46c8bfdc3557afdbcee0_Vegetation_27.jpg,Vegetation
Plastic_488.jpg,Plastic
3eb95f401cee44d0b470b3668eb07c17_Vegetation_48.jpg,Vegetation
f633ce60eb4440c3a1c21e4fee6257e2_Miscellaneous Trash_73.jpg,Miscellaneous Trash
Plastic_247.jpg,Plastic
Metal_562.jpg,Metal
5edd6001a97d4c7eb3004b8825f9a861_Cardboard_461.jpg,Cardboard
8dfbe46531ed433f83c708034aa9c99f_Cardboard_302.jpg,Cardboard
2d95bbb9f8a9445abfad5649313b0d50_Cardboard_370.jpg,Cardboard
Metal_687.jpg,Metal
f2b4da9932e141ac950d3e5b2968f9bb_Food Organics_155.jpg,Food Organics
17ffcad65b064824bbb022e0e3862c11_Glass_295.jpg,Glass
Metal_653.jpg,Metal
d90a1373647f444782deb6f8b3e857e2_Food Organics_397.jpg,Food Organics
93c3e077a59c4806a2f71dd850d4d180_Cardboard_382.jpg,Cardboard
Paper_346.jpg,Paper
fc5bad6e543d447588ee0e591c76f023_Glass_186.jpg,Glass
55392860f45d43bbb8a797ce7ed65c0b_Glass_412.jpg,Glass
Metal_413.jpg,Metal
de599440468a495e95c2dbca4cf76aa9_Textile Trash_160.jpg,Textile Trash
Plastic_503.jpg,Plastic
b4904027721a457ab47782326652018c_Vegetation_19.jpg,Vegetation
d45dff22a7f74300addf0a033a62da41_Textile Trash_171.jpg,Textile Trash
bbfb8690984b472c8176aae962c5800a_Food Organics_308.jpg,Food Organics
d1543c3d1bb345678d6b8736ac281db5_Cardboard_257.jpg,Cardboard
06a230d23d3149dabbafc2a2feffb17d_Vegetation_344.jpg,Vegetation
6716e8e23a6d4c9a9ec76b5e526fa734_Food Organics_106.jpg,Food Organics
96dfbfe3759149999354dec13406778e_Cardboard_339.jpg,Cardboard
07847bbbda5845ba8d6220b39258a026_Glass_82.jpg,Glass
2961b94f419f49269c6e93a9422bd758_Food Organics_356.jpg,Food Organics
Paper_194.jpg,Paper
9f900f8286ff410a85ad3166b9bcbc5a_Textile Trash_244.jpg,Textile Trash
2d59a8b488b24bdbb787c792b247a3bc_Textile Trash_78.jpg,Textile Trash
Plastic_378.jpg,Plastic
cfc9fa9de18e4f64aebd722be295b398_Glass_186.jpg,Glass
7da9a38725cf4e9eb15db1e6ef99f524_Food Organics_383.jpg,Food Organics
a678a6bbc28b482ba05116228f150ab4_Vegetation_88.jpg,Vegetation
0738faf440d349dea55bd7a1217aaff8_Cardboard_268.jpg,Cardboard
a9b82bdfada3491ca9b5b7d57f0d2816_Cardboard_421.jpg,Cardboard
696b0a6d72ae48eda7c79e8efafc39c3_Glass_79.jpg,Glass
f0ebd9b919614db494645922c2c5d43e_Miscellaneous Trash_457.jpg,Miscellaneous Trash
Metal_168.jpg,Metal
52401faf9c4c47358793d05ed2488fce_Cardboard_195.jpg,Cardboard
aaf94af84b834bc0be159eb2f9dd9585_Vegetation_145.jpg,Vegetation
Plastic_812.jpg,Plastic
f6535454fbdb4961baa9d71471ec74ca_Food Organics_251.jpg,Food Organics
ed77c05bb9ee4b01a6a02aaafb9d5df9_Cardboard_383.jpg,Cardboard
df863053feb041a2bafd15641333ddcb_Food Organics_35.jpg,Food Organics
6d1488b17be14b15939f8dc5f2f97878_Textile Trash_297.jpg,Textile Trash
Paper_216.jpg,Paper
9ebfb355b6cf45d785640f4b65588eeb_Textile Trash_227.jpg,Textile Trash
Paper_176.jpg,Paper
8b38603cf8c342a798e9d8fdba6dd5c1_Glass_146.jpg,Glass
951976aa057047b6851ba52791596283_Vegetation_368.jpg,Vegetation
5981bf35c4f0468aaf7008462921703b_Vegetation_69.jpg,Vegetation
394b4d51a66c4759b8ef9023b8546eac_Vegetation_418.jpg,Vegetation
Paper_215.jpg,Paper
76113fa044f94aad9b15fbe0d4bdb379_Vegetation_22.jpg,Vegetation
Paper_490.jpg,Paper
62f18474448b4d928d1fc13ba25ee1fb_Textile Trash_286.jpg,Textile Trash
83bd5b22699e459295946f2f5f3c3701_Miscellaneous Trash_28.jpg,Miscellaneous Trash
0963d515e1eb45c2bf1febb1e211f74a_Vegetation_236.jpg,Vegetation
601aaf68d2ad43b985d075e843e60a13_Miscellaneous Trash_252.jpg,Miscellaneous Trash
b139c1768ed7427d9a9d35e79c5a8d96_Cardboard_89.jpg,Cardboard
a2e918f331054e84b088c8321f35953d_Glass_240.jpg,Glass
477866c3b86445c1ac28412a9bc9b1ec_Textile Trash_312.jpg,Textile Trash
81491baaefbd4d0d8c46f55460649f06_Food Organics_311.jpg,Food Organics
5d91e4f865ae4400b1dd35effa61b26e_Glass_370.jpg,Glass
f3cf34c97daf4f62a6215651e3d1d8e9_Glass_383.jpg,Glass
2a16df43ba844fb8ab229a2fde5a2fb1_Glass_27.jpg,Glass
c21458694b2349b492b0369ddf8fdb30_Miscellaneous Trash_54.jpg,Miscellaneous Trash
4120463160614233ab0c06557d999ecd_Textile Trash_133.jpg,Textile Trash
Plastic_424.jpg,Plastic
bdecbf3200a348de8b5dd8d33dca9596_Cardboard_28.jpg,Cardboard
Plastic_84.jpg,Plastic
d7d253a95c164b389266298668d708ad_Cardboard_299.jpg,Cardboard
acf1a95c82c64196a1dfe8068b2538cf_Miscellaneous Trash_240.jpg,Miscellaneous Trash
Paper_369.jpg,Paper
Metal_374.jpg,Metal
Plastic_384.jpg,Plastic
a5808e7174a646d6afef8cc3364e3534_Food Organics_253.jpg,Food Organics
Metal_18.jpg,Metal
4797ef25444a4060b942deaebf8a3b35_Food Organics_52.jpg,Food Organics
7f411b553844440e94a20483766fde3e_Cardboard_252.jpg,Cardboard
9c29388f41da4ef1ae148140f3d2bbe8_Cardboard_181.jpg,Cardboard
17b80da760644711b2f4534b87aeeb8c_Vegetation_48.jpg,Vegetation
737a9e006fef46fb946fbc2e7fc8ea2a_Vegetation_253.jpg,Vegetation
Plastic_590.jpg,Plastic
f127ad0227c34ae5b73a867962329ccd_Textile Trash_101.jpg,Textile Trash
Metal_1.jpg,Metal
Metal_760.jpg,Metal
21bc00b12bd1406d82ec8ebe4e45831d_Miscellaneous Trash_295.jpg,Miscellaneous Trash
b0b79cebe6ca4295a3d8d681b391d79d_Miscellaneous Trash_429.jpg,Miscellaneous Trash
Metal_761.jpg,Metal
cd9a333e63944f35929a4305f9728d37_Miscellaneous Trash_385.jpg,Miscellaneous Trash
1d6cad6729c84581a95fb17554bf4584_Glass_68.jpg,Glass
Plastic_641.jpg,Plastic
763e1e54eeec457a835fb3b5aa66ec1e_Glass_2.jpg,Glass
561b0c91437b4e17a583d61b140f0ddf_Glass_98.jpg,Glass
Paper_133.jpg,Paper
4d172e99fd28468a893f451e6bde1bad_Textile Trash_184.jpg,Textile Trash
Plastic_218.jpg,Plastic
Paper_44.jpg,Paper
Paper_260.jpg,Paper
8b898f82861f4533b83a01f1ab6ed3c3_Textile Trash_43.jpg,Textile Trash
113afddb28294f4f98c239124306612a_Glass_250.jpg,Glass
130d3d1b2bb148c3b1cda799b62cb1c3_Cardboard_354.jpg,Cardboard
73635bb39881439692f7acbb9bb0a8d1_Food Organics_275.jpg,Food Organics
Paper_37.jpg,Paper
1e2732e7a5004b63a3e04089d8c1c4f8_Cardboard_286.jpg,Cardboard
11bb5164dd63451584911c7607245cf3_Food Organics_215.jpg,Food Organics
17f08d01676f413e850cad7f7f82b0b8_Vegetation_242.jpg,Vegetation
d9088ed6a65b4cdd999cf44aeb3d1719_Food Organics_286.jpg,Food Organics
70599898d6614c6c9fc3593aa7bacca4_Textile Trash_251.jpg,Textile Trash
Plastic_507.jpg,Plastic
Metal_675.jpg,Metal
Metal_187.jpg,Metal
c22c0da899ac46dcaea878c94e628d84_Cardboard_391.jpg,Cardboard
618259b357104933b151c015979e1710_Vegetation_144.jpg,Vegetation
Plastic_112.jpg,Plastic
beff4ece42cc4ae7a6e9bbcc1371576a_Cardboard_85.jpg,Cardboard
Paper_217.jpg,Paper
Metal_149.jpg,Metal
a683d10ce51349efb39a1445688386c5_Miscellaneous Trash_286.jpg,Miscellaneous Trash
Paper_370.jpg,Paper
a338a630cf414479abec561e6cf034f9_Cardboard_277.jpg,Cardboard
6e87d975fa854db38e6f8ea8d5c1ed49_Cardboard_34.jpg,Cardboard
f9dd0c42dfe248d9a504cdf0a5667910_Vegetation_277.jpg,Vegetation
Plastic_289.jpg,Plastic
fa95692709ce4cb4a577bda46699746a_Glass_50.jpg,Glass
Paper_40.jpg,Paper
Plastic_255.jpg,Plastic
Metal_283.jpg,Metal
29c16fd78f72497eb5f53d497e210bf3_Food Organics_191.jpg,Food Organics
Metal_610.jpg,Metal
04cf201608aa4e69a53c0d5feb52a4a3_Textile Trash_61.jpg,Textile Trash
2acd009e7d144f1cadf42a0f2c81d29e_Cardboard_384.jpg,Cardboard
Paper_453.jpg,Paper
81ba704e68514efbb9bd93b45e494d45_Glass_402.jpg,Glass
Paper_354.jpg,Paper
Metal_49.jpg,Metal
01ece7e51ac242cc9a3ce894c1ee8326_Textile Trash_311.jpg,Textile Trash
5d93a44fe5d9449f931b21431b316de7_Glass_213.jpg,Glass
8025899bfe5a4f9fab5db77d0b624cf9_Food Organics_32.jpg,Food Organics
1f0088b5c5674142a150cd4258fcec88_Vegetation_210.jpg,Vegetation
0f177a592e414040a3e6f24a0c699b9f_Cardboard_82.jpg,Cardboard
fa8bca0f5e0944658b99b35ed67ef7b5_Cardboard_59.jpg,Cardboard
2c4f9ee332ef4e0cae070d6fc421606a_Vegetation_146.jpg,Vegetation
d5565470d4c14b978ffaa6160905c7e1_Glass_223.jpg,Glass
e83361c3ef48456fb4a1599423254810_Textile Trash_68.jpg,Textile Trash
Plastic_351.jpg,Plastic
9faf52eb041844e2b2e3617939851da2_Food Organics_28.jpg,Food Organics
Metal_779.jpg,Metal
Metal_349.jpg,Metal
2001b8e691044effba6b0f09d6b24e40_Glass_128.jpg,Glass
34b6e96a43a94d42b10d409d8f005fcb_Textile Trash_11.jpg,Textile Trash
b9c6675a209643feb189549d090b77bc_Food Organics_293.jpg,Food Organics
26ea19a803aa40fb81f26f8cc04a7fc6_Vegetation_41.jpg,Vegetation
4f46b719d8f1412b8f031ebe17d7bcfb_Food Organics_257.jpg,Food Organics
cc63b5389663451c8496343a69d5ca94_Textile Trash_19.jpg,Textile Trash
e55fabafb6f94c6f9cabb4f4b3f3e8d8_Textile Trash_147.jpg,Textile Trash
b0dc025994e543f6a0d4b2927443c52e_Glass_62.jpg,Glass
Paper_267.jpg,Paper
Paper_333.jpg,Paper
Metal_746.jpg,Metal
Metal_276.jpg,Metal
e1adbc6dd5a2442a9b4abf2a14be9619_Miscellaneous Trash_318.jpg,Miscellaneous Trash
Metal_290.jpg,Metal
5c494e9749404eb29a77227c7600eb67_Textile Trash_209.jpg,Textile Trash
da15c291a14f49a19b84011e47960676_Cardboard_418.jpg,Cardboard
40fe06b2f6f04176b86de76252df7e84_Cardboard_362.jpg,Cardboard
4c2d52ff5de54b18bd82f5a7e449e1a2_Cardboard_98.jpg,Cardboard
Plastic_205.jpg,Plastic
eba27178aad7455486eafa206c66de95_Vegetation_363.jpg,Vegetation
80be7682b5174c948a465e21e39e38fe_Cardboard_85.jpg,Cardboard
Metal_664.jpg,Metal
093810fc4b4e481fa7998cb48523ba4d_Miscellaneous Trash_139.jpg,Miscellaneous Trash
6ca531c27fd14634af0da56e3a4f6b66_Textile Trash_80.jpg,Textile Trash
ea28def3e75e405eacfe4b68cb6f886d_Vegetation_433.jpg,Vegetation
ae29cb3cceda4b3c859a31daf1322e0f_Textile Trash_277.jpg,Textile Trash
Metal_288.jpg,Metal
6bbb1528aa084e068f9e9dac24cd08a7_Vegetation_216.jpg,Vegetation
Plastic_555.jpg,Plastic
f9c0a78a8bb54e418ab2f8eca87018f9_Food Organics_251.jpg,Food Organics
Paper_131.jpg,Paper
dfbaddd8a51a4659b005d94321fc9e17_Glass_363.jpg,Glass
820e992fb94b4d3c8a2d0d751e0c4642_Cardboard_138.jpg,Cardboard
0c2fa6c5798941c8987db4f2efa70cba_Glass_95.jpg,Glass
3ac3fc9104c84c81b3373933a3934f10_Food Organics_171.jpg,Food Organics
cd80d0808e8a44beb6f4cdcf21febc85_Glass_22.jpg,Glass
19fdf72ce57541ee852ca6ba318706a3_Miscellaneous Trash_54.jpg,Miscellaneous Trash
e4da39377ebf474aa8049ac529cb34b8_Glass_24.jpg,Glass
0073965924a0488aa67e2ebf8cfc7aad_Miscellaneous Trash_9.jpg,Miscellaneous Trash
910459eeb03846e393f678a039dc5a9b_Glass_286.jpg,Glass
2f0ce1aa5e39424ea65f62e2a8a48fd9_Vegetation_41.jpg,Vegetation
Metal_371.jpg,Metal
43a117c2f6a8458bb1f77813abac10ff_Cardboard_356.jpg,Cardboard
8ee3f08b46bc4ada99313b99760428f2_Textile Trash_202.jpg,Textile Trash
90dc0fa5a46546cfaf5961f5900a8aa9_Textile Trash_147.jpg,Textile Trash
Metal_403.jpg,Metal
ea14e2927b4c4d2487b158e36d68cf02_Textile Trash_176.jpg,Textile Trash
Paper_97.jpg,Paper
Plastic_893.jpg,Plastic
Paper_287.jpg,Paper
5d9264704611483c990c8f66bf0584b8_Food Organics_52.jpg,Food Organics
Paper_38.jpg,Paper
Plastic_765.jpg,Plastic
Plastic_656.jpg,Plastic
906f13f9df13407b85b697035af13086_Food Organics_52.jpg,Food Organics
5a8eab5706d44bbdbd9814abcab9bea4_Vegetation_350.jpg,Vegetation
2ad70045fef646b3ab9b50d019376694_Miscellaneous Trash_280.jpg,Miscellaneous Trash
3b88d77ea3b1437cbe827186378e0698_Cardboard_157.jpg,Cardboard
6671d0aec17041cbae0916d4c9f1a3e5_Food Organics_302.jpg,Food Organics
0b064954ef544869aa57c1ab5c6e095c_Miscellaneous Trash_144.jpg,Miscellaneous Trash
7035592227af435385c1bee7c7e6e5cc_Food Organics_150.jpg,Food Organics
ae0204d604ab483aa7b492d3075883e0_Cardboard_135.jpg,Cardboard
d1494cf5074f41ec90497b5c01f4517d_Food Organics_389.jpg,Food Organics
fca986868436492cb078ff7876dcc898_Textile Trash_306.jpg,Textile Trash
Metal_617.jpg,Metal
5525ad76bcc14f54b917dae48f3ca830_Miscellaneous Trash_51.jpg,Miscellaneous Trash
bc1c9502e0ee4e16908d7b522fb230bc_Glass_415.jpg,Glass
Metal_637.jpg,Metal
312f557bb2044ed3ab3475425346a6f7_Food Organics_363.jpg,Food Organics
13ce362c42dc4ca49df568e93ccc790a_Glass_79.jpg,Glass
b1b314e22ab940e79da7f27f55ed11f1_Textile Trash_62.jpg,Textile Trash
c0d377efa0454921a1ed6994529b9ec1_Cardboard_215.jpg,Cardboard
4be8ef24d31c4a59ac2bcfa84b6da5b2_Textile Trash_56.jpg,Textile Trash
Paper_486.jpg,Paper
abc454e1353b42deb4023bf2d1207bfc_Glass_123.jpg,Glass
1b38a4c7e7e94dda9a457708a9d71ab4_Miscellaneous Trash_138.jpg,Miscellaneous Trash
d497a268ae74426dad949198f5073fc9_Cardboard_88.jpg,Cardboard
0b45b922ccf3472b84ba0595e805ac55_Miscellaneous Trash_372.jpg,Miscellaneous Trash
42d03e106bbb4a1eab698c86367136db_Food Organics_76.jpg,Food Organics
f45a3b6ad2ad4dfa92b655b082d009ba_Miscellaneous Trash_60.jpg,Miscellaneous Trash
cc90344db9044901a228d6801eae0f38_Textile Trash_144.jpg,Textile Trash
Paper_227.jpg,Paper
Metal_298.jpg,Metal
a8429b0c01f54326a849f91a4dcaafa3_Textile Trash_260.jpg,Textile Trash
131510b240bb46bfbab4c5eb716503ea_Vegetation_408.jpg,Vegetation
Metal_685.jpg,Metal
42504ac9559248018e421ad72f2d6cbb_Cardboard_308.jpg,Cardboard
Metal_7.jpg,Metal
Plastic_307.jpg,Plastic
0b4dd1a993564fc9a223bf3642049f79_Textile Trash_188.jpg,Textile Trash
b09cacb3609f4cc9afeeb71fe7a2fd95_Glass_306.jpg,Glass
Plastic_311.jpg,Plastic
Metal_788.jpg,Metal
Paper_112.jpg,Paper
Paper_324.jpg,Paper
2798a16161da4d0a9b70243f8f0f3baf_Glass_89.jpg,Glass
9f6e5ea0dbe94d9b82d624c8d8029d9e_Glass_230.jpg,Glass
9df484a9384343b09a31e9576b1b876a_Cardboard_111.jpg,Cardboard
Plastic_313.jpg,Plastic
ab6b835093c94cd2acb24f6af04da61a_Textile Trash_67.jpg,Textile Trash
f2db057005c34053a4b066358c794ccc_Glass_101.jpg,Glass
df9986af61ab43ad86f1960cd56ecf25_Miscellaneous Trash_27.jpg,Miscellaneous Trash
a237654ad23e4fcc989c83df4a577abd_Textile Trash_154.jpg,Textile Trash
Metal_82.jpg,Metal
20cec5e0456e45468fa0af85d7330d51_Vegetation_354.jpg,Vegetation
4c2712cb3fc24f0788983b166da7eb7d_Food Organics_269.jpg,Food Organics
d93c3170c67d49ae87c39787d2e2d8df_Food Organics_214.jpg,Food Organics
77899902a04f4b5785e1286ace87ea5e_Miscellaneous Trash_333.jpg,Miscellaneous Trash
Plastic_775.jpg,Plastic
384ebc37e3b34152a10d6f7bf911b5d8_Glass_99.jpg,Glass
323e1ad9e58745dbaf52a75eee8d5d06_Vegetation_362.jpg,Vegetation
6731ca44a5ba414b83ab82d09ffc4a09_Textile Trash_72.jpg,Textile Trash
Plastic_109.jpg,Plastic
